t_s,zoom_state
11.5392,4.3000
11.5500,4.3000
11.5590,4.3000
11.5705,4.4000
11.5803,4.4000
11.5914,4.4000
11.6001,4.4000
11.6100,4.4000
11.6193,4.4000
11.6290,4.4000
11.6402,4.4000
11.6495,4.4000
11.6598,4.4000
11.6697,4.4000
11.6822,4.4000
11.6892,4.5000
11.6989,4.5000
11.7110,4.5000
11.7196,4.5000
11.7286,4.5000
11.7391,4.5000
11.7513,4.5000
11.7597,4.5000
11.7698,4.5000
11.7795,4.5000
11.7895,4.5000
11.7990,4.5000
11.8097,4.5000
11.8190,4.5000
11.8317,4.5000
11.8398,4.5000
11.8488,4.5000
11.8588,4.5000
11.8706,4.5000
11.8795,4.5000
11.8889,4.5000
11.8993,4.5000
11.9114,4.5000
11.9197,4.5000
11.9295,4.5000
11.9393,4.5000
11.9488,4.5000
11.9598,4.5000
11.9688,4.5000
11.9790,4.4000
11.9890,4.4000
11.9999,4.4000
12.0089,4.4000
12.0192,4.4000
12.0290,4.4000
12.0395,4.4000
12.0488,4.4000
12.0595,4.4000
12.0693,4.4000
12.0789,4.4000
12.0908,4.4000
12.0995,4.3000
12.1087,4.3000
12.1198,4.3000
12.1297,4.3000
12.1394,4.3000
12.1492,4.3000
12.1594,4.3000
12.1688,4.3000
12.1789,4.3000
12.1888,4.3000
12.1986,4.3000
12.2100,4.4000
12.2192,4.4000
12.2300,4.4000
12.2393,4.4000
12.2491,4.4000
12.2593,4.4000
12.2691,4.4000
12.2788,4.4000
12.2907,4.4000
12.2992,4.4000
12.3091,4.4000
12.3198,4.4000
12.3290,4.5000
12.3391,4.5000
12.3500,4.5000
12.3593,4.5000
12.3693,4.5000
12.3793,4.5000
12.3914,4.5000
12.3990,4.5000
12.4091,4.5000
12.4190,4.5000
12.4289,4.5000
12.4417,4.5000
12.4490,4.5000
12.4593,4.5000
12.4701,4.5000
12.4790,4.5000
12.4889,4.5000
12.4990,4.5000
12.5108,4.5000
12.5192,4.5000
12.5284,4.5000
12.5404,4.5000
12.5503,4.5000
12.5596,4.5000
12.5693,4.5000
12.5791,4.4000
12.5911,4.4000
12.5995,4.4000
12.6086,4.4000
12.6192,4.4000
12.6291,4.4000
12.6400,4.4000
12.6488,4.4000
12.6592,4.4000
12.6700,4.4000
12.6787,4.3000
12.6902,4.3000
12.6990,4.3000
12.7118,4.3000
12.7195,4.3000
12.7291,4.3000
12.7404,4.3000
12.7511,4.3000
12.7594,4.3000
12.7695,4.3000
12.7792,4.3000
12.7890,4.3000
12.8024,4.3000
12.8090,4.4000
12.8191,4.4000
12.8313,4.4000
12.8391,4.4000
12.8487,4.4000
12.8595,4.4000
12.8707,4.4000
12.8794,4.4000
12.8888,4.4000
12.8989,4.4000
12.9092,4.4000
12.9217,4.4000
12.9289,4.5000
12.9391,4.5000
12.9528,4.5000
12.9592,4.5000
12.9695,4.5000
12.9792,4.5000
12.9907,4.5000
13.0001,4.5000
13.0092,4.5000
13.0197,4.5000
13.0292,4.5000
13.0393,4.5000
13.0508,4.5000
13.0593,4.5000
13.0714,4.5000
13.0800,4.5000
13.0896,4.5000
13.0991,4.5000
13.1134,4.5000
13.1195,4.5000
13.1294,4.5000
13.1391,4.5000
13.1491,4.5000
13.1599,4.5000
13.1686,4.5000
13.1793,4.4000
13.1890,4.4000
13.1999,4.4000
13.2097,4.4000
13.2195,4.4000
13.2293,4.4000
13.2407,4.4000
13.2492,4.4000
13.2593,4.4000
13.2691,4.4000
13.2790,4.3000
13.2894,4.3000
13.2991,4.3000
13.3120,4.3000
13.3190,4.3000
13.3284,4.3000
13.3397,4.3000
13.3495,4.3000
13.3597,4.3000
13.3702,4.3000
13.3789,4.4000
13.3889,4.4000
13.4016,4.4000
13.4094,4.4000
13.4197,4.4000
13.4289,4.4000
13.4391,4.4000
13.4485,4.4000
13.4606,4.4000
13.4693,4.4000
13.4791,4.4000
13.4889,4.5000
13.5002,4.5000
13.5088,4.5000
13.5200,4.5000
13.5295,4.5000
13.5389,4.5000
13.5501,4.5000
13.5591,4.5000
13.5690,4.5000
13.5790,4.5000
13.5892,4.5000
13.6025,4.5000
13.6090,4.5000
13.6189,4.5000
13.6313,4.5000
13.6384,4.5000
13.6484,4.5000
13.6593,4.5000
13.6696,4.5000
13.6785,4.5000
13.6912,4.5000
13.6990,4.5000
13.7090,4.5000
13.7202,4.5000
13.7295,4.4000
13.7389,4.4000
13.7488,4.4000
13.7598,4.4000
13.7696,4.4000
13.7787,4.4000
13.7904,4.4000
13.7997,4.4000
13.8091,4.4000
13.8195,4.4000
13.8294,4.4000
13.8389,4.3000
13.8494,4.3000
13.8590,4.3000
13.8686,4.3000
13.8798,4.3000
13.8888,4.3000
13.8991,4.3000
13.9093,4.3000
13.9197,4.3000
13.9289,4.3000
13.9398,4.4000
