t_s,zoom_state
11.1918,2.3000
11.1998,2.3000
11.2095,2.3000
11.2203,2.3000
11.2299,2.3000
11.2393,2.3000
11.2491,2.3000
11.2609,2.3000
11.2692,2.3000
11.2791,2.3000
11.2908,2.3000
11.2999,2.3000
11.3091,2.3000
11.3200,2.3000
11.3299,2.4000
11.3398,2.4000
11.3500,2.4000
11.3599,2.4000
11.3702,2.4000
11.3801,2.4000
11.3899,2.5000
11.3994,2.5000
11.4098,2.5000
11.4201,2.5000
11.4293,2.5000
11.4399,2.5000
11.4497,2.5000
11.4603,2.6000
11.4695,2.6000
11.4797,2.6000
11.4898,2.6000
11.4991,2.6000
11.5108,2.6000
11.5200,2.6000
11.5296,2.6000
11.5402,2.6000
11.5499,2.6000
11.5588,2.7000
11.5695,2.7000
11.5807,2.7000
11.5892,2.7000
11.5992,2.7000
11.6116,2.7000
11.6190,2.8000
11.6287,2.8000
11.6393,2.8000
11.6491,2.8000
11.6601,2.8000
11.6699,2.8000
11.6793,2.8000
11.6891,2.8000
11.6990,2.8000
11.7092,2.8000
11.7199,2.8000
11.7287,2.8000
11.7405,2.8000
11.7489,2.8000
11.7590,2.9000
11.7712,2.9000
11.7804,2.9000
11.7893,2.9000
11.7996,2.9000
11.8088,2.9000
11.8202,2.9000
11.8292,3.0000
11.8395,3.0000
11.8489,3.0000
11.8599,3.0000
11.8700,3.0000
11.8794,3.0000
11.8920,3.0000
11.8991,3.0000
11.9106,3.0000
11.9193,3.0000
11.9292,3.0000
11.9394,3.0000
11.9501,3.1000
11.9605,3.1000
11.9694,3.1000
11.9802,3.1000
11.9895,3.1000
12.0000,3.1000
12.0095,3.1000
12.0204,3.1000
12.0310,3.2000
12.0394,3.2000
12.0498,3.2000
12.0598,3.2000
12.0704,3.2000
12.0794,3.2000
12.0898,3.2000
12.1000,3.2000
12.1095,3.2000
12.1199,3.2000
12.1298,3.2000
12.1436,3.2000
12.1489,3.2000
12.1598,3.3000
12.1725,3.3000
12.1789,3.3000
12.1896,3.3000
12.1995,3.3000
12.2093,3.3000
12.2203,3.3000
12.2290,3.3000
12.2395,3.3000
12.2495,3.3000
12.2594,3.3000
12.2700,3.3000
12.2796,3.4000
12.2892,3.4000
12.2998,3.4000
12.3099,3.4000
12.3192,3.4000
12.3290,3.4000
12.3396,3.4000
12.3486,3.4000
12.3599,3.5000
12.3695,3.5000
12.3791,3.5000
12.3897,3.5000
12.4000,3.5000
12.4101,3.5000
12.4201,3.5000
12.4288,3.5000
12.4398,3.5000
12.4520,3.5000
12.4598,3.5000
12.4699,3.6000
12.4792,3.6000
12.4918,3.6000
12.4994,3.6000
12.5098,3.6000
12.5201,3.6000
12.5304,3.6000
12.5394,3.6000
12.5489,3.7000
12.5591,3.7000
12.5708,3.7000
12.5801,3.7000
12.5896,3.7000
12.5999,3.7000
12.6089,3.7000
12.6196,3.7000
12.6292,3.8000
12.6396,3.8000
12.6489,3.8000
12.6588,3.8000
12.6696,3.8000
12.6789,3.8000
12.6893,3.8000
12.6992,3.8000
12.7089,3.9000
12.7188,3.9000
12.7298,3.9000
12.7401,3.9000
12.7494,3.9000
12.7599,3.9000
12.7722,3.9000
12.7799,3.9000
12.7898,3.9000
12.7994,4.0000
12.8092,4.0000
12.8207,4.0000
12.8292,4.0000
12.8395,4.0000
12.8489,4.0000
12.8602,4.0000
12.8700,4.0000
12.8799,4.1000
12.8898,4.1000
12.8992,4.1000
12.9115,4.1000
12.9203,4.1000
12.9292,4.1000
12.9407,4.2000
12.9499,4.2000
12.9595,4.2000
12.9695,4.2000
12.9798,4.3000
12.9899,4.3000
13.0002,4.3000
13.0096,4.3000
13.0203,4.3000
13.0291,4.3000
13.0395,4.3000
13.0494,4.3000
13.0603,4.4000
13.0689,4.4000
13.0795,4.4000
13.0891,4.4000
13.0999,4.4000
13.1096,4.5000
13.1194,4.5000
13.1287,4.5000
13.1404,4.5000
13.1499,4.5000
13.1594,4.5000
13.1689,4.5000
13.1811,4.5000
13.1898,4.6000
13.1990,4.6000
13.2096,4.6000
13.2220,4.6000
13.2299,4.7000
13.2396,4.7000
13.2492,4.7000
13.2597,4.7000
13.2693,4.8000
13.2793,4.8000
13.2892,4.8000
13.3015,4.8000
13.3105,4.8000
13.3191,4.9000
13.3293,4.9000
13.3397,4.9000
13.3503,4.9000
13.3587,4.9000
13.3697,4.9000
13.3807,4.9000
13.3889,4.9000
13.3994,5.0000
13.4090,5.0000
13.4209,5.0000
13.4292,5.0000
13.4394,5.0000
13.4489,5.0000
13.4598,5.0000
13.4695,5.0000
13.4794,5.0000
13.4888,5.0000
13.4996,5.0000
13.5089,5.0000
13.5194,5.0000
13.5290,5.0000
13.5398,5.0000
13.5490,5.0000
13.5602,5.0000
13.5696,5.0000
13.5804,5.0000
13.5898,5.0000
13.5998,5.0000
13.6088,5.0000
13.6204,5.0000
13.6298,5.0000
13.6394,5.0000
13.6493,5.0000
13.6601,5.0000
13.6691,5.0000
13.6795,5.0000
13.6901,5.0000
13.7010,5.0000
13.7092,5.0000
13.7203,5.0000
13.7295,5.0000
13.7409,5.0000
13.7502,5.0000
13.7599,5.0000
13.7700,5.0000
13.7803,5.0000
13.7889,5.0000
13.7992,5.0000
13.8092,5.0000
13.8209,5.0000
13.8295,5.0000
13.8391,5.0000
13.8494,5.0000
13.8611,5.0000
13.8696,5.0000
13.8802,4.9000
13.8896,4.9000
13.9002,4.9000
13.9095,4.9000
13.9198,4.9000
13.9294,4.9000
13.9424,4.9000
